""	"67.AV770T"	"35.AV590"	"25.AV608"	"18.AV863"	"06.AV996"	"91.AV609"	"19.AV864"	"79.AV567"	"82.AV579"	"55.AV717T"	"40.AV521"	"10.AV587"	"12.AV596"	"01.AV967"	"34.AV589"	"03.AV971"	"49.AV555T"	"84.AV803"	"52.AV612TA"	"68.AV791T"	"94.AV802"	"24.AV580"	"69.AV782.2T"	"93.AV611"	"44.AV543"	"36.AV591"	"75.AV794TA"	"80.AV568"	"66.AV604T"	"04.AV972"	"02.AV968"	"45.AV571"	"92.AV610"	"08.AV583"	"76.AV833T"	"56.AV718T"	"17.AV817"	"11.AV588"	"50.AV555TA"	"53.AV650T"	"71.AV604TA"	"81.AV570"	"70.AV794T"	"86.AV866"	"54.AV650TA"	"42.AV541"	"73.AV791TA"	"74.AV782.2TA"	"43.AV542"	"83.AV814"	"13.AV597"	"05.AV974"	"09.AV584"	"41.AV527"	"51.AV612T"	"32.AV572"	"85.AV865"	"33.AV586"	"37.AV598"	"16.AV816"	"48.AV551T"	"72.AV770TA"
"g__unknown_ Alphaproteobacteria"	0.187975813778627	0.0471557629306066	0	0	0	0.017251675403092	0	0.027255913559817	0	0.116262171196047	0.324075818668275	0.0700035001750088	0.31979814575754	0	0	0.00359647545405503	0.00330775337390844	0.146924382917592	0.352171376177378	0.0312390175328986	0.200203843913803	0	0.958475304025042	0.0355709131561563	0.294087820707839	0	0.0234661660551242	0.0416690342254295	0.166982077257041	0.136425648021828	0	0.0412396643091325	0.0364639121219718	0.00669052955541431	0.169726359542778	0.108777508158313	0.033478406427854	0.155440414507772	0.0395045662631004	1.03429142159582	0.194133702379579	0.0652161024485682	0.0539937367265397	0.0127415587173498	0.933611538402961	0.129579755068855	0.0219145333200518	0.796989152092097	0.0561652121316858	0.0270909270022658	0.249660954259647	0.0147956352875902	0.00337997701615629	0.0677736360555743	0.362621308567254	0.0264602765098895	0.0932363675111218	0.0449623440368691	0.00372953418118077	0	0.0466309162975052	0.110408690232392
"g__unknown_ Bacillales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015785319652723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Bacteria"	1.26883674300573	0.481485158344088	0.294377780417937	0.0905068382944489	0.045592210245221	0.0915665848317962	2.1434000506714	0.953956974593595	0.318902807595306	0.560319075069838	0.994837396842145	0.658032901645082	0.331533857528459	0.249408050513023	0.0609942055504727	0.0143859018162201	0.172003175443239	0.287318793261068	0.295907310160874	1.47799601702526	0.593331391962726	0.553639338462899	1.69533782099227	0.203262360892322	1.29804279484839	0.170792248309157	0.153596723269904	0.54359149194083	0.219859735055104	0.139049218176094	0.0481854378534655	0.614470998206075	0.141297659472641	0.00334526477770716	0.128160720471077	1.14216383566229	1.02778707733512	0.86139896373057	0.45081681500244	2.61902119631561	0.138392342290393	0.78111104523626	0.248371188942083	0.479932045020174	5.65497494631353	1.91320697189898	1.0180296842315	1.90995632660454	0.473083902186123	0.859521229435524	0.616446800641105	0	0.270398161292503	0.96968433125668	0.174788688302202	0.638354170801085	0.0106555848584139	0.438382854359474	0.648938947525454	0.195680265829795	0.641175099090697	0.822722820763957
"g__unknown_ Bacteroidales"	2.25570976534353	0.250670108210066	0.260055707364725	0.221238938053097	0.136776630735663	0.290624377944396	0.6283253103623	0.416626107271488	0.0917106113345978	0.515106008493598	0.629310019972115	0.71403570178509	0.340335641356648	0.356748224151539	0.52522788112907	0.0683330336270455	0.55239481344271	0.316703669844586	3.26748353755106	0.905931508454059	0.451368666278393	0.150349341116123	1.93357156707942	0.398902383251181	0.752966230605415	0.211782387903354	0.443723867224166	0.314411803700967	2.80529889791829	0.989085948158253	0.502142983946641	0.676330494669773	0.396545044326443	0.110393737664336	0.775891929338414	1.40574010543051	0.264479410780047	0.268782383419689	0.546092533636976	2.06858284319165	2.95429208472687	0.794450702555286	0.518339872574782	0.73476321936717	1.04783807246531	1.00868946592815	0.743101902579938	1.40680660937469	0.295947463924652	0.167471185104915	0.903094562939219	0.340299611614574	0.358277563712567	0.737689961681829	2.67400605238443	0.45974730435933	1.08953355177282	0.427142268350256	0.440085033379331	0.317518921912498	0.835470583663635	1.73626569317069
"g__unknown_ Bacteroidetes"	0.576459162254457	0.245706343691055	0.219133235647433	0.227943148297131	0.250757156348715	0.1327051954084	0.334431213579934	0.667769882215516	0.1980115471997	0.12918019021783	0.382484832498022	0.378018900945047	0.334467785471189	0.132596685082873	0.355799532377757	0.356051069951448	0	0.326498628705759	0.385513044927899	0.523253543676051	0.265725101921957	0.111435394003715	0.487548131527189	0.274404187204634	0.354933576716357	0.325643886776126	0.351992490826862	0.611777184309715	0.411889123900701	0.658516108720747	0.542720194770612	0.352599129843083	0.202830511178468	0.00334526477770716	0.377554554901282	0.506233787967534	0.395045195848678	0.249352331606218	0.0255617781702414	0.0621462656752858	0.484373198016376	1.63929566609356	0.449947806054498	0.386493947759609	0.0807200840707291	0.457340312007724	0.561808945114055	0.406544971521726	0.408277888188024	0.219190227563787	0.548637652570583	0.273719252820418	0.239978368147097	0.508302270416808	0.172179901909632	0.105841106039558	0.202456112309864	0.052456068043014	0.152910901428412	0.321211002399852	0	0.698067847920933
"g__unknown_ Bradyrhizobiaceae"	0	0	0.00132007973281586	0	0	0	0	0	0.00208433207578631	0.00322950475544575	0.00376832347288691	0	0	0	0	0	0.0793860809738026	0	0	0	0.0109202096680256	0	0	0	0	0	0	0	0.00278303462095068	0	0	0	0	0	0	0	0	0	0.0116189900773825	0.00887803795361225	0	0	0	0	0	0.00254077951115402	0	0	0	0	0	0	0	0.0104267132393191	0.00260878639257018	0	0	0	0	0	0.050516825988964	0
"g__unknown_ Burkholderiales"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221950948840306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Clostridiales"	2.78517497415333	1.98550580760449	3.32528084696316	1.95092518101368	2.50105839059498	3.06150885807179	5.62452495566253	2.19604789253383	1.56324905683974	1.08188409307433	3.91340392659305	5.89779488974449	3.2273207370027	2.49723756906077	2.5549794991698	4.04243841035785	7.59129399311988	2.32793522267207	2.04217721096941	1.46042406966301	1.75087361677344	1.60431591049792	1.49311615280202	3.8518217389095	3.27806510495893	1.62821943388063	1.2074409079273	3.60815955452014	3.09195146387621	3.1955084478959	2.61469402246963	1.70319813596717	2.17416076027257	2.84347506105108	2.49740214755802	3.63986277298971	5.12889186474725	5.08743523316063	4.97060395510423	2.2461436022639	4.61307807634644	7.74885871820715	1.98696951153666	3.96262476109577	1.94337409951416	3.66888561410641	1.40452236278514	1.55171372793689	3.13661107750799	0.943256821987982	5.11650844532117	2.32661364897355	4.05597241938755	2.78132575658838	2.34008139413545	1.92498511609446	5.59418205066731	2.01955861965604	2.04378473128706	2.27432158021045	5.27317945130955	3.67910248419553
"g__unknown_ Comamonadaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Coriobacteriaceae"	0.00939879068893136	0	0	0.00670421024403325	0	0.011943467586756	0	0.00389370193711671	0.0229276528336495	0.00322950475544575	0.00942080868221728	0.00350017500875044	0	0	0	0	0.208388462556232	0.00326498628705759	0.0104192714845378	0.00585731578741849	0	0.0159193420005306	0.00554031967644533	0.0127038975557701	0.00507047966737653	0.00227722997745542	0.00639986346957932	0	0	0	0	0.00206198321545663	0	0	0	0.673583800518785	0.0033478406427854	0	0.0278855761857179	0	0.00192211586514435	0	0.00719916489687196	0	0.0182762454499764	0.0101631180446161	0.0119533818109373	0.00402519773783887	0.0172816037328264	0.00738843463698158	0.00616446800641105	0	0.0168998850807815	0.00521335661965957	0	0.00661506912747238	0.00799168864381044	0.0112405860092173	0	0	0.050516825988964	0.0320541358739204
"g__unknown_ Deltaproteobacteria"	0.20677339515649	0.0645289387471458	0.00528031893126345	0	0	0.0769690133368721	0	0.00584055290567507	0.0208433207578631	0.145327713995059	0.429588875909108	0.0210010500525026	0.132026757422838	0	0.0101657009250788	0.0251753281783852	0.631780894416512	0.0424448217317487	0.816870884387764	0.0331914561287047	0.0910017472335469	0.00176881577783674	0.343499819939611	0.0533563697342345	0.144508670520231	0	0	0.0321987991741955	0.111321384838027	0.0419771224682548	0	0.0103099160772831	0.0820438022744365	0	0	0.121328759099657	0.0234348844994978	0.123056994818653	0.0906281226035833	0.843413605593164	0.180678891323569	0.0533586292761013	0.0107987473453079	0	0.662513897561644	0.111794298490777	0.00597669090546867	0.245537062008171	0.0237622051326363	0.00738843463698158	0.527062014548144	0.0184945441094877	0.0270398161292503	0.0886270625342127	0.307836794323281	0.0297678110736257	0.199792216095261	0	0.00372953418118077	0.00738416097470925	0.485738711432346	0.137120470127326
"g__unknown_ Desulfovibrionaceae"	0.607788464550894	0.620470564876403	0.384143202249416	0.388844194153928	0.250757156348715	0.402096742087453	0.369901190777806	0.862454979071352	0.477312045355066	0.628138674934199	0.173342879752798	0.189009450472523	0.475296326722216	0.183109707971586	0.484565077428756	0.212192051789246	0.00661550674781688	0.473423011623351	0.339668250395932	0.228435315709321	0.531450203843914	0.500574865127797	0.551261807806311	0.45479953249657	0.856911063786635	0.314257736888849	0.475723184572062	0.325776085762449	0.0779249693866191	0.178402770490083	0.276432248738302	0.767057756149865	0.503657786184735	0.137155855885993	0.533425701420159	1.29696259727219	0.16739203213927	0.37240932642487	0.0534473543559594	0.972145155920541	0.11917118363895	0.13636094148337	0.230373276699903	0.420471437672542	0.901628108865502	0.350627572539255	0.362585914931766	0.39245677943929	0.602695930182321	0.440843266673234	0.138700530144249	0.284815979286111	0.256878253227878	0.662096290696765	0.0391317958885527	1.05179599126811	0.665974053650869	0.23230544419049	0.3878715548428	0.299058519475724	0.50516825988964	0.503962247351082
"g__unknown_ Enterobacteriaceae"	0	0	0	0	0	0	0	0	0	0.00322950475544575	0	0	0	0	0	0	0	0	0	0	0.00364006988934188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021602004666033	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Erysipelotrichaceae"	0.0250634418371503	0.0421919984115953	0.319459295341439	0.00335210512201663	0.00976975933826163	0.404750845995621	0.101342791993919	0.0253090625912587	0.0166746566062905	0.0968851426633726	0.227983570109658	0.164508225411271	0.0792160544537026	0.0220994475138122	0.0372742367252889	0.269735659054127	0.132310134956338	0.111009533759958	1.51287821955489	0.0507634034909602	0.101921956901573	0.0283010524453878	0.0277015983822267	0.139742873113471	0.243383024034074	0.00910891990982169	0.0127997269391586	0.0719737863893782	0.2031615273294	0.0603421135481163	0.0152164540589891	0.14021485865105	0.325896214590123	0.0602147659987288	0.0796674748874264	1.10451008283826	0.050217609641781	0.0647668393782383	0.151046871005972	0.193097325491067	0.257563525929343	0.0355724195174008	0.0107987473453079	0.0594606073476322	0.106611431791529	0.157528329691549	0.0776969817710928	0.0362267796405498	0.0324030069990495	0.0492562309132105	0.280483294291703	0.0628814499722581	0.00337997701615629	0.0417068529572765	1.75049566941459	0.0727657604021962	0.210447800953674	0.0824309640675934	0.0671316152612539	0.0479970463356101	0.299215046242325	0.058765915768854
"g__unknown_ Firmicutes"	0.369685767097967	0.558423508388762	0.279856903356963	0.341914722445696	0.130263457843488	0.517550262092761	0.99315936154041	0.311496154969337	0.170915230214478	0.0855818760193125	0.342917436032709	0.588029401470073	0.610257012087783	0.189423835832675	0.420182304903257	0.614997302643409	0.532548293199259	0.372208436724566	0.841877135950654	0.138623140302238	0.46592894583576	0.371451313345715	0.789495553893459	0.645357995833121	0.441131731061758	0.148019948534603	0.253861250959979	0.482981987612933	0.331181119893131	0.802812467205374	0.213030356825848	0.820669319751737	0.426171972925545	0.190680092329308	0.436439210252858	0.19663626474772	0.281218613993974	0.667098445595855	0.650663444333418	0.410609255354566	0.482451082151232	1.20649789529851	0.223174111803031	0.195370566999363	0.348771684003717	0.536104476853499	0.195238569578643	0.869442711373196	0.529249114317809	0.265983646931337	0.61952903464431	0.310708341039394	0.577976069762725	0.495268878867659	0.545236356047167	0.304293179863729	0.916380297823597	0.502079508411705	0.469921306828777	0.19937234631715	0.485738711432346	0.582316801709555
"g__unknown_ Lachnospiraceae"	40.4993890786052	49.8883152983222	48.9907990442623	60.7904263877715	68.6455856970722	57.8276159511645	49.4096782366354	48.6031344300594	67.3093357233675	58.7333882349142	43.8142970192561	41.837591879594	51.8249031803779	43.9368587213891	53.9053234387178	48.5164538752023	24.4773749669225	48.2401723912759	23.8976410769359	38.5743293373423	39.0215492137449	71.0214911117007	35.0425219535167	55.9378017175669	35.8102626508468	63.2477853938469	52.4810137383736	51.1695740288274	18.6435489257486	44.3068527652429	45.3120641119931	45.5863249273151	57.0204425807334	48.114943297762	29.722895739522	16.258053719354	44.087713424841	46.0589378238342	43.0623010247949	28.403062923094	16.8646446007765	50.5469259500801	38.8646916957633	54.1133998725844	36.0620783137118	38.3149550282027	33.2224325131985	39.89574737859	56.8629568823987	52.5194562112107	27.7863395388978	51.0190493804328	50.8280943689583	43.6253681933113	11.4186580402797	46.589931864788	42.4998002077839	51.4069466821537	53.847014507888	56.0420897175558	30.5937670008549	36.3191167304781
"g__unknown_ Nocardioidaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254077951115402	0	0	0	0	0	0.00369890882189754	0	0	0	0	0	0	0	0	0	0
"g__unknown_ Peptostreptococcaceae"	0.00313293022964379	0	0	0	0	0	0	0.0116811058113501	0	0.363319284987647	0	0	0	0	0	0	2.27904207462292	0	0.489705759773277	0	0	0	0	0	0.471554609066018	0	0	0.0113642820614808	0.590003339641545	0	0	0.032991731447306	0	0	0.990647731208867	0.23010626725797	0	0	0.964376176422745	0.363999556098102	0.403644331680314	0	0	0	0.261959518116328	0.00762233853346207	0	0	0	0	0	0	0	0.00260667830982978	1.5391839716164	0	0	0	0	0	1.49996114090309	0.00534235597898673
"g__unknown_ Porphyromonadaceae"	15.2072433346909	6.99890797180582	6.03540453843412	1.93081255028158	1.11375256456183	8.29938292084134	5.76133772485432	14.1555533923878	2.6200054192634	3.50724216441409	16.795417718657	8.70493524676233	6.18765403121699	3.16337805840569	9.24401070787164	1.23359108074087	2.67597247949193	9.12890165861303	10.4880386763358	13.4562068022961	13.8322655794991	2.55416998319625	8.91437435940054	6.86010468011585	12.2528141162154	4.31307357730057	5.36308558750746	6.68977404019168	14.5914505176444	6.45398257949417	2.38644721158479	8.79435841392251	8.90631053579161	5.81741544843274	8.41011430550745	1.58145761860932	1.83796451288919	7.53562176165804	3.01164222805754	13.1838863611142	12.2304232499135	7.66585640599988	6.49364673697851	3.89466978126991	6.17737096209203	10.821179938005	10.6683932662616	7.51303157767625	6.37907197787955	3.2755393557285	17.3468129700407	2.94063251340855	5.99607922666126	13.5078070015379	12.2899926953981	17.5497783951842	7.55747356083007	13.7247555172543	6.31410136873904	1.55805796566365	4.50765524209217	10.7506010150476
"g__unknown_ Ruminococcaceae"	3.54021115949748	4.81236970118138	7.05978641109924	5.64829713059802	2.28612368515322	6.2212195607458	4.54522422092729	2.9124890489633	2.32403026450174	1.97161265319963	3.94731883784904	3.80819040952048	4.37448656261002	5.46487766377269	5.11334756531463	3.19367020320086	6.64527652818206	4.25427713203604	3.5279653246645	2.96575422702956	5.17981945253348	2.97337932254356	4.89764259397767	5.35342243000153	3.68370347834905	4.11040010930704	4.6719003327929	3.49262268689509	3.33407547589892	3.46573617378529	4.59029697446172	5.0250530960678	5.84789990656123	3.6463386077008	5.55247661932802	2.57719019328926	5.8486776029461	6.13018134715026	5.61197220737574	2.66563089557208	3.53477107600046	1.87792731368945	4.14671898059825	4.34062433637715	2.55105926072587	4.08557345393567	3.87488793704552	4.65312858494174	4.54938218266655	2.69431583095262	3.99765750215756	4.27963750693545	4.80632731697424	4.14461851262936	2.29051445267662	2.9701660382351	8.66299048989052	3.04619880849788	5.14675717002946	6.49436957725678	3.66829874873708	5.20167393820674
"g__unknown_ Staphylococcaceae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Vampirovibrio"	0.595256743632319	0.134021642013303	0.047522870381371	0.251407884151247	0.0553619695834826	0.12606993563798	0.461109703572333	0.169376034264577	0.152156241532401	0.221221075748034	0.331612465614048	0.672033601680084	0.234714235418378	0.489344909234412	0.0474399376503677	0.176227297248696	1.05186557290288	0.205694136084628	0.154205217971159	0.486157210355734	0.131042516016308	0.0831343415583267	0.803346353084573	0.0558971492453885	0.291552580874151	0.0979208890305832	0.40532468640669	0.475405799571945	0.105755315596126	0.514219750236121	0.0887626486774365	0.125780976142854	0.16180861004125	0.448265480212759	0.270176653966055	0.330516274788721	0.468697689989956	0.346502590673575	0.820300699463203	0.277438686050383	0.126859647099527	0.478745479338353	0.489543212987293	0.152898704608197	0.528488097595151	0.292189643782713	0.364578145233589	0.7144725984664	0.252743454592586	0.241355531474732	0.151029466157071	0.0776770852598483	0.162238896775502	0.208534264786383	0.0756548053845351	0.0727657604021962	0.372945470044487	0.206077410168983	0.082049751985977	0.14399113900683	0.264241859019196	0.550262665835634
"g__Vibrio"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
